Bap thit,Muscle
Baptist,Baptist
Baptistery,Baptistery
Barathea,Barathea
Barb,Barb
Barbarity,Barbarity
Barbel,Barbel
Barberry,Barberry
Barbican,Barbican
Barbiturat,Barbiturate
Barbituric,Barbituric
Barbour,Barbour
Barcarole,Barcarole
Barefaced,Barefaced
Bari,Barium
Baritone,Baritone
Barker,Barker
Barman,Barman
Barn cu,Barn-owl
Barnacle,Barnacle
Barney,Barney
Barnstorm,Barnstorm
Baron,Baron
Baronet,Baronet
Baroque,Baroque
Barque,Barque
BarrA �,BarrÃ©
Barracouta,Barracouta
Barrage,Barrage
Barratry,Barratry
Barre,Barre
Barring,Barring
Baryon,Baryon
Baryta,Baryta
Barzhepole,Bargepole
Bash,Bash
Bashful,Bashful
Basilisk,Basilisk
Basking,Basking
Basset,Basset
Bassinet,Bassinet
Bassoon,Bassoon| Fagot
Bastion,Bastion
Bat,Catching| Tarpaulin| Turn-on
Bat bai,Unbeaten
Bat bao dong,Non-violence
Bat bien,Immutable| Invariable
Bat binh,Disgruntled
Bat binh dang,Inequality| Inequity
Bat buoc,Compulsive| Compulsory| Mandatory| Obbligato| Obligate| Obligatory| Obsequious
Bat buoc cap du lieu,Force-feed
Bat can,Irresolute
Bat chap,Notwithstanding
Bat cheo chan,Cross-legged
Bat chinh,Nefarious| Unrighteous
Bat chuoc,Copulate| Imitate| Imitative| Mimic| Smitten
Bat coc,Abduct| Kidnap
Bat cong,Injustice
Bat cu ai,Anyone| Whoever
Bat cu dieu gi,Anything| Whatsoever
Bat cu khi nao,Whenever
Bat cu noi nao,Anywhere
Bat dau,Commence| Kick-off| Start| Starting
Bat dau lai,Recommence
Bat di bat dich,Unmoved
Bat dia bang sanh,Crockery
Bat dien,Octahedron
Bat diet,Everlasting
Bat dong,Disservice| Immovable
Bat dong chinh kien,Dissident
Bat dong quan diem,Dissent
Bat gap,Caught| Encounter
Bat giu,Arrest| Catchment| Syllepsis
Bat hanh,Misfortune
Bat het,Catch-all
Bat hoa,Discord| Discordant| Disharmony| Dissonant
Bat hop phap,Illegitimate| Illicit| Unlawful
Bat ke,Regardless
Bat kha chien bai,Immiscible| Incivility| Invincible| Unbeatable| Undefeated
Bat kha tri,Agnostic
Bat kha xam pham,Impregnable| Inviolable| Invulnerable
Bat khuat,Indomitable
Bat ky,Arbitrary
Bat ky ai,Anybody| Whomsoever| Whosoever
Bat lich su,Indecorous
Bat loi,Adverse| Disadvantage
Bat lua,Fire-lighter
Bat luc,Helpless| Impotent| Powerless
Bat man,Disquietude
Bat mat,Appeal| Eye-catching
Bat mi,Unmask| Unveil
Bat ngo,Misprision| Surprise
Bat no len,Switched-on
Bat on,Unrest
Bat ruoi,Flycatcher
Bat tan,Endless
Bat tay,Handshake
Bat tay lai,Re-embark
Bat thanh,Impair
Bat thuong,Irrupt| Unlovely| Weirdo
Bat tien,Eightfold| Incommode| Inconvenient
Bat tinh,Unconscious
Bat tu,Immure| Undying
Bated,Bated
Bathyscaphe,Bathyscaphe
Bathysphere,Bathysphere
Batik,Batik
Batiste,Batiste
Baton,Baton
Batrachian,Batrachian
Batsman,Batsman
Battenberg,Battenberg
Battleaxe,Battleaxe
Battlebus,Battlebus
Battledore,Battledore
Batty,Batty
Batwing,Batwing
Bau,Potting
Bau cu,Electorate| Supererogation
Bau cu bo sung,By-election
Bau lai,Re-elect
Bau troi,Sky
Bauble,Bauble
Baulk,Baulk
Bauxit,Bauxite
Bawdy,Bawdy
Bawdy house,Bawdy-house
Bay,Bay| Flying| Seven| Trapeze| Trappings| Trowel
Bay ,Hepta-
Bay bong,Levitate
Bay cao,High-flown
Bay chuot,Mousetrap
Bay dan,Herd
Bay hoi,Evaporate| Evaporated| Volatile
Bay kho,Dry-fly
Bay len,Soar
Bay lua,Fire-trap
Bay luon,Hover
Bay muoi,Seventy
Bay qua khu,Fly-past
Bay tu than,Death-trap
Bay uu dai,Trip-wire
Bay xa,Fly-away
Bayberry,Bayberry
Bazaar,Bazaar
Bazo,Basal
Bb,Bb
Bbc,Bbc
Bc,Bc
Bcg,Bcg
Bd,Bd
Bdellium,Bdellium
Be,Calves| Raft
Be buoc chan,Footstool
Be chua nuoc,Cistern
Be cua,Doorstep
Be cua so,Window-sill
Be do,Pedestal
Be ha,Majesty| Sire
Be khoa,Cracking| Jailbreak
Be mat duoi,Undersurface
Be mat lai,Resurface
Be nat ra,Crumble
Be ngoai,Outface| Outward
Be nuoi ca,Aquarium
Be phot,Septic| Sump
Be rong,Breadth| Width
Be suc,Jacuzzi
Be tac,Deadlock| Impasse| Stalemate| Standstill
Be tong,Concrete
Be vuong,Square-bashing
Ben,Inguinal| Lateral
Ben bi,Endive
Ben bo bien,Seaside
Ben chat,Durable
Ben cho thue,Lessor
Ben cung,Supply-side
Ben du thuyen,Marina
Ben duoc cap phep,Licensee
Ben duoi,Underneath
Ben lo suoi,Fireside
Ben mua bao hiem,Policyholder
Ben ngoai,External| Extrinsic| Outboard| Outer
Ben ngoai Assa,Assagai
Ben tau,Couchette| Wharf| Wharfage
Ben tim kiem,Search-party
Ben trai,Gauche| Left
Ben trong,Inner
Ben trong ,Im-
Ben vung,Lasting
Benh,Disease
Benh Alzheimer,Alzheimer's
Benh Brucellosis,Brucellosis
Benh Gout,Gout
Benh bach cau,Leukaemia| Leukemia
Benh bai liet,Polio
Benh bui phoi,Pneumoconiosis
Benh bui phoi silic,Silicosis
Benh buou co,Goiter| Goitre
Benh cham,Eczema
Benh chan voi,Elephantiasis
Benh coi,Scurvy
Benh cum,Flu| Influenza
Benh da dau,Psittacosis
Benh da lieu,Gonorrhea| Gonorrhoea
Benh da xo cung,Mlle| Ms
Benh dai,Rabies
Benh dau mua,Cowpox| Smallpox
Benh dau rang,Toothache
Benh dich,Epidemic
Benh giun dua cho,Toxocariasis
Benh hen suyen,Asthma| Asthmatic
Benh hoan,Morbid
Benh kiet ly,Dysentery
Benh lao,Tuberculosis
Benh ly,Pathological
Benh ly hoc,Pathology
Benh mau kho dong,Haemophilia| Hemophilia| Hemophiliac
Benh nguyen sinh,Aetiology
Benh nhan,Patient
Benh nhan khoa,Ophthalmia
Benh phong,Leprosy
Benh san la,Trematode
Benh soi,Measles
Benh sot phat ban,Typhus
Benh sot ret,Malaria
Benh sot xuat huyet,Dengue
Benh ta,Cholera
Benh tang bach cau don nhan,Mono
Benh tang bach cau don nhan ,Mono-
Benh tang nhan ap,Glaucoma
Benh tat,Ailment| Sickness
Benh thai nhan cach,Psychopathy
Benh than,Anthrax
Benh thap khop,Rheumatism| Rheumatoid
Benh thuong han,Typhoid
Benh thuy thung,Hydropathy
Benh tieu chay,Diarrhea| Diarrhoea
Benh tieu duong,Diabetes| Diabetic
Benh tri,Haemorrhoids| Hemorrhoids
Benh vay nen,Psoriasis
Benh vien,Hospital
Benh xa,Infirmary
Benh xo cung,Sclerosis
Beo,Fatty
Beo lun,Pudgy
Beo phi,Obese
Beo tam,Duckweed| Pondweed
Bep nho,Kitchenette
Bep truong,Chef
Beu xau,Stigmatize
Bevy,Bevy
Bewitch,Bewitch
Bezel,Bezel
Bezique,Bezique
Bhang,Bhang
Bi ai,Mournful
Bi an,Enigma
Bi bat coc,Sequestrate
Bi bo chet can,Flea-bitten
Bi bo roi,Abandoned
Bi cai,Cue-ball
Bi cam sung,Cuckold
Bi cam tu,Captive
Bi cao,Defendant
Bi cao buoc,Allegedly
Bi chay,Burnish
Bi da,Snooker
Bi danh,Alias
Bi de doa,Endangered
Bi de nen,Downtrodden
Bi don vao duong cung,Three-cornered
Bi ep,Forced
Bi hanh ha,Abashed
Bi hong,Broken
Bi khung bo,Terror-stricken
Bi kich,Tragedian| Tragedy| Tragicomedy
Bi lang quen,Forgotten
Bi loi,Faulty
Bi mat,Seclusion| Secrecy| Secret| Secrete| Secretion| Secretive| Undercover| Underground
Bi moc,Moldy| Mouldy
Bi nghet mui,Sniff
Bi nguyen rua,Cursed
Bi oi,Infamous
Bi om,Sick
Bi quan,Pessimism
Bi quyet Thuat meo,Trick
Bi tan cong,Stricken
Bi tham,Tragic
Bi thoi phong,Hyped| Overblown
Bi thuong,Injured| Injurious| Trug| Wore
Bi tich,Sacrament
Bi tich thanh the,Eucharist
Bi troi,Legato
Bi trung phat,Chastise
Bi truyen,Esoteric
Bi tu choi,Deniable
Bi uot,Wet
Bi xam pham,Involuted
Bi?nh tuoi nuoc,Watering-can
Bia,Bier
Bia cung,Hardback
Bia do dau,Headstone
Bia mem,Paperback
Bia mo,Gravestone| Tombstone
Bia thu,Letterhead
Biathlon,Biathlon
Bibulous,Bibulous
Bicacbonat,Bicarbonate
Bicameral,Bicameral
Bida,Billiards
Biddy,Biddy
Bide,Bide
Biem hoa,Caricature
Bien,Sea
Bien che ngan,Short-staffed
Bien chi dan,Signpost
Bien chung,Dialectic| Dialectical
Bien co,Event
Bien dang,Deform| Deformed
Bien dao,Choreograph
Bien dao mua,Choreography
Bien dich,Compile
Bien do,Amplitude
Bien doi,Change| Modify| Transform| Variable
Bien dong,Fluctuate| Upheaval
Bien gioi,Border| Borderer| Frontier
Bien ho,Advocate| Plead
Bien mat,Disappear| Vanish| Vanishing
Bien nhan,Receipt| Resit
Bien nien su,Annals
Bien phap doi pho,Countermeasure
Bien phap khac phuc,Remedy
Bien quang cao,Billboard
Bien so,Number-plate
Bien tap,Editorial
Bien tap vien,Editor
Bien thai,Metamorphic| Perversion
Bien the,Variation
Bien tho,Epistolary
Bien thu,Embezzle
Biet,Knew| Know| Knowing| Saber
Biet doc,Literate
Biet doi,Squad
Biet kich,Commando
Biet lo xa,Long-sighted
Biet ngu,Jargon
Biet on,Grateful| Thankful
Biet ro,Conscious
Biet tat ca,Know-all
Biet thu,Villa
Biet truoc,Foreknow
Bieu bi,Epidermis
Bieu cam,Expressive
Bieu dien,Performing
Bieu do,Diagram| Histogram
Bieu do ly tuong,Ideogram
Bieu do nu hon,Kissogram
Bieu hien,Expression
Bieu mo,Epithelium
Bieu thi,Indicate
Bieu tinh,Demonstrative
Bieu tuong,Emblem| Icon| Symbol
Bieu tuong cam xuc,Emote
Bifid,Bifid
Bigamy,Bigamy
Bight,Bight
Bigot,Bigot
Bijou,Bijou
Bikini,Bikini
Bilge,Bilge
Bilharzia,Bilharzia
Bilious,Bilious
Bilk,Bilk
Billabong,Billabong
Billhook,Billhook
Billow,Billow
Billposter,Billposter
Bim toc,Braid| Pigtail
Bimbo,Bimbo
Bin liner,Bin-liner
Binaural,Binaural
Bindery,Bindery
Binge,Binge
Binh am,Pinyin
Binh chua chay,Extinguisher
Binh dang,Egalitarian| Equal| Equality| Equanimity
Binh di,Idyllic
Binh giang mai,Syphilis
Binh giu nhiet,Flask
Binh hong,Hip-flask
Binh luan,Comment| Commentary| Commentate
Binh luan vien,Caster| Commentator
Binh minh,Dawn
Binh nhut,Lance-corporal
Binh thuong,Casual| Normal| Ordain| Ordinal| Ordinary| Usual
Binh thuong hoa,Normalize
Binh tinh,Calk
Binh tinh ,Composure.
Binh xit,Aerosol
Binh yen,Peaceful
Binman,Binman
Bint,Bint
Bio ,Bio-
Bionic,Bionic
Biotin,Biotin
Bipartite,Bipartite
Biped,Biped
Biplane,Biplane
Birdbrain,Birdbrain
Birdie,Birdie
Birdlime,Birdlime
Birdsong,Birdsong
Biretta,Biretta
Birthing,Birthing
Bisect,Bisect
Bishop,Bishop
Bishopric,Bishopric
Bismuth,Bismuth
Bistre,Bistre
Bistro,Bistro
Bit mat,Blindfold
Bit mieng,Gag
Bit tat gio,Wind-sock
Bitchy,Bitchy
Bitty,Bitty
Bitum,Bitumen| Bituminous
Biu,Scrotum
Biu moi,Pout
Bivouac,Bivouac
Bk,Bk
Bl,Bl
Blab,Blab
Blabber,Blabber
Blackball,Blackball
Blackberry,Blackberry
Blackbird,Blackbird
Blackcurrant,Blackcurrant
Blackguard,Blackguard
Blackleg,Blackleg
Blackthorn,Blackthorn
Bladderwrack,Bladderwrack
Blanch,Blanch
Blancmange,Blancmange
Blarney,Blarney
Blatant,Blatant
Blather,Blather
Bleary,Bleary
Bleeder,Bleeder
Bleeper,Bleeper
Blench,Blench
Blenny,Blenny
Blether,Blether
Blew,Blew
Blighter,Blighter
Blimey,Blimey
Blip,Blip
Blithering,Blithering
Blitt ,Blitt.
Blockhead,Blockhead
Bloke,Bloke
Bloomers,Bloomers
Blotch,Blotch
Blotter,Blotter
Blotto,Blotto
Blow job,Blow-job
Blowlamp,Blowlamp
Blowtorch,Blowtorch
Blowzy,Blowzy
Blub,Blub
Bludgeon,Bludgeon
Bluegrass,Bluegrass
Blues,Blues
Bluestocking,Bluestocking
Blunderbuss,Blunderbuss
Bluster,Bluster
Bm,Bm
Bmx,Bmx
Bo,Abolish| Bo| Bunch| Bundle| Butter| Dad| Daddy| Father| Ministry| Padre| Pater| Set| Sett
Bo Cap,Scorpio
Bo Truong Tu Phap,Attorney-general
Bo ba,Triad| Trio| Triplet| Triplex| Triplicate
Bo ba tac pham,Trilogy
Bo bai,Deck-hand
Bo beo,Butterfat
Bo bien,Coast| Foreshore| Longshore| Seashore
Bo binh,Infantry
Bo bo vo,Outcast
Bo bong,Nosegay
Bo canh cam,Ladybird
Bo chan dai,Daddy-long-legs
Bo che hoa khi,Carburettor
Bo chet,Flea
Bo chet can,Flea-bite
Bo chia nuoc,Water-diviner
Bo chinh am,Equalizer
Bo chon,Deselect| Immoderate| Selector| Unchecked| Unpick
Bo chon do lap lanh,Winkle-picker
Bo chong hoac bo vo,Father-in-law
Bo chuyen doi,Adaptor
Bo cong anh,Dandelion
Bo cong viec,Uncork
Bo cuoc,Snout
Bo dam,Talkie
Bo dem,Bumper
Bo di,Discard
Bo dieu khien,Controller
Bo dieu nhiet,Thermostat
Bo do,Suit
Bo do an,Tableware
Bo do khong gian,Spacesuit
Bo do lan,Diving-suit
Bo dong lanh,Unfrozen
Bo dung cu,Kit
Bo duong,Nutritious| Sugar-daddy
Bo gan the,Unflagging
Bo gen,Genome
Bo ghim,Unchain| Unpin
Bo gia,Godfather
Bo giam chan,Damper
Bo giam thanh,Muffler| Silencer
Bo go,Percussion
Bo hoa,Bouquet
Bo hoc,Unlearn
Bo huc,Bullock
Bo khuech dai,Amplifier
Bo lac,Tribe| Tribesman
Bo lap,Repeater
Bo liem,Cow-lick
Bo lien ket,Unblinking
Bo lo,Misspend| Signorina
Bo loc,Strainer
Bo mat,Face-pack
Bo mu,Topi
Bo nao,Brains
Bo nao long vu,Feather-brain
Bo nhan dang,Identikit
Bo nhan doi,Uncouple
Bo nhiem,Appoint| Repoint
Bo nhiem lai,Reappoint
Bo nho dem,Cache| Cachet
Bo nong,Pelican
Bo phan,Segment
Bo phan sinh duc,Genital
Bo phan that chat,Constrictor
Bo phat dap,Transponder
Bo phieu,Vote
Bo phim,Movie
Bo pho,Listless
Bo qua,Dismiss| Forgo| Overlook| Unblushing| Uncurl
Bo quan ao,Unclothe
Bo rang buoc,Unbind
Bo ria,Edge
Bo roi,Abandon
Bo rung,Bison
Bo sac,Charger
Bo sap xep,Unsporting
Bo sat,Reptile
Bo song,Waterfront
Bo sot,Omission| Omit
Bo sung,Augmentative| Complement| Replenish| Restock| Spare| Suppositious
Bo suu tap,Collection
Bo tai,Loader
Bo tan nhiet,Radiator
Bo tang ap,Supercharger
Bo tang ap ,Turbo-
Bo tat,Potash
Bo ten,Name-dropping
Bo thi,Alms
Bo thuc vat,Margarine
Bo tien khuech dai,Preamplifier
Bo tong hop,Synthesizer
Bo tra,Teaset
Bo tri,Disposition| Thrips
Bo tri lai,Re-lay
Bo trich dan,Unquote
Bo trong,Vacant
Bo truong,Ministration
Bo tu,Quartet| Quintet
Bo tuc,Complementary
Bo tui,Pocketful
Bo vi xu ly,Microprocessor
Bo xu ly,Processor
Bo xuong,Skeleton
Boater,Boater
Boatswain,Boatswain
Bob sled,Bob-sled
Bob xe truot tuyet,Bob-sleigh
Bobble,Bobble
Bobby,Bobby
Bobtail,Bobtail
Boc,Cascara| Mentholated| Peel| Peeling| Upholster| Wrap| Wrapping
Boc chay,Fiery
Boc da,Leather-bound
Boc dong,Impulsive
Boc ghe,Upholstery
Boc lai,Reupholster| Wrack
Boc lai het,Wrap-over
Boc lo,Reveal
Boc mui,Reek
Boc ni,Felt-tipped
Boc phat,Outburst
Boche,Boche
Bode,Bode
Bodega,Bodega
Bodge,Bodge
Bogeyman,Bogeyman
Boggle,Boggle
Bogie,Bogie
Bogus,Bogus
Bogy,Bogy
Bogyman,Bogyman
Bohemian,Bohemian
Boi,Expunge| Lather| Obliterate| Swim| Swum
Boi bai,Tarot
Boi ca,Kingfisher
Boi dao,Apostasy
Boi dap,Accretion
Boi den,Blacken
Boi hoan,Reimburse
Boi loi,Swimmingly
Boi mo khuyu tay,Elbow-grease
Boi ngua,Backstroke
Boi roi,Confound| Confounded| Fluster
Boi tham doan,Juror| Jury| Jury-rigged
Boi thuong,Indemnify| Indemnity
Boi thuong qua muc,Overcompensate
Boi tron,Lubricate| Smear
Bolero,Bolero
Bollard,Bollard
Bollocks,Bollocks
Boloney,Boloney
Bolshevik,Bolshevik
Bolster,Bolster
Bom,Bomb| Mane
Bom H,H-bomb
Bom hoi,Inflatable
Bom khuay,Stirrup-pump
Bom lua,Fire-bomb
Bom pha,Buster
Bom tan,Blockbuster
Bom thu,Letter-bomb
Bombard,Bombard
Bombast,Bombast
Bombay,Bombay
Bombazin,Bombazine
Bon,Four| Nne
Bon banh,Four-wheel
Bon chon,Jitter| Restless
Bon chu cai,Four-letter
Bon dem,Fortnight
Bon hinh vuong,Four-square
Bon muoi,Forty
Bon ngam cam,Bran-tub
Bon nguoi,Foursome| Quadruped| Quadruple
Bon phan,Fecundate| Fertilize
Bon phan cheo,Cross-fertilize
Bon phan rang buoc,Duty-bound
Bon rua,Sink
Bon tam,Bath| Four-poster| Tub
Bon thi,Four-stroke
Bon tram,Quattrocento
Bon tuan mot lan,Fortnightly
Bonanza,Bonanza
Bondage,Bondage
Boneshaker,Boneshaker
Bonfire,Bonfire
Bong,Cotton| Glossy| Shadow
Bong ban,Ping-pong
Bong ban dan,Transistor
Bong bap,Cornflower
Bong bay,Balloon
Bong bong,Ballocks| Bubble| Bubbly
Bong bong Hubble,Hubble-bubble
Bong cai xanh,Broccoli
Bong chay,Baseball
Bong chuyen,Volleyball
Bong da,Football| Soccer
Bong dai,Bladder
Bong den,Lampblack| Light-bulb
Bong den tron,Bulb
Bong gan,Sprain
Bong luoi,Netball
Bong ma,Ghosting| Specter| Spectre
Bong mat,Eye-shadow
Bong mem,Softball
Bong nhon,Greasy
Bong ram,Shade| Shading
Bong ro,Basketball| Basketry
Bong sung,Gun-cotton
Bong tai,Earring
Bong toi,Gloom
Bong troc,Flak| Flaky
Bong tuyet,Snowflake
Bongo,Bongo
Bonhomie,Bonhomie
Bonk,Bonk
Bonny,Bonny
Bonsai,Bonsai
Booby,Booby
Boodle,Boodle
Boogie,Boogie
Boogie woogie,Boogie-woogie
Bookie,Bookie
Bookish,Bookish
Boolean,Boolean
Boomerang,Boomerang
Boong,Deck
Boor,Boor
Bootblack,Bootblack
Bootee,Bootee
Bootleg,Bootleg
Bootstrap,Bootstrap
Boozer,Boozer
Bop,Squeegee
Bop nghet,Stifle
Boracic,Boracic
Borax,Borax
Bordeaux,Bordeaux
Borderland,Borderland
Boric,Boric
Boron,Boron
Borstal,Borstal
Bortsch,Bortsch
Borzoi,Borzoi
Bosom,Bosom
Bossa,Bossa
Bosun,Bosun
Bot,Boots| Dough| Farina| Flour| Foam| Impasto| Powder
Bot bang,Semolina| Tapioca
Bot bien,Sponge
Bot ca,Fish-meal
Bot ca ri,Curry-powder
Bot giat,Washing-powder
Bot giay,Pulp| Pulpit| Pulpwood
Bot hoang tinh,Arrowroot
Bot mau,Gouache
Bot mi,Wheatmeal
Bot nghe,Asafetida
Bot ngo,Cornflour
Bot ngot,Sweetmeal
Bot nguyen cam,Wholemeal
Bot no,Baking-powder
Bot phong,Powder-puff
Bot tret,Putty
Bot vun,Piecemeal
Bot xuong,Bone-meal
Botch,Botch
Botheration,Botheration
Bothersome,Bothersome
BouclA �,BouclÃ©
Boudoir,Boudoir
Bougainvillaea,Bougainvillaea
Bough,Bough
Bouillon,Bouillon
Boult,Boult
Bounden,Bounden
Bounteous,Bounteous
Bountiful,Bountiful
Bourn,Bourn
Bowdlerize,Bowdlerize
Bower,Bower
Bowerbird,Bowerbird
Bowie,Bowie
Bowling,Bowling
Bowling xanh,Bowling-green
Bowman,Bowman
Bowsprit,Bowsprit
Boxroom,Boxroom
Boyo,Boyo
Bp,Bp
Bq,Bq
Br,Br
Brace,Brace
Brachiosaurus,Brachiosaurus
Bracken,Bracken
Brad,Brad
Brae,Brae
Brahma,Brahma
Brahman,Brahman
Brambling,Brambling
Brash,Brash
BrassiA�re,BrassiÃ¨re
Brassica,Brassica
Brat,Brat
Bravado,Bravado
Bravo,Bravo
Bravura,Bravura
Brawn,Brawn
Bray,Bray
Braze,Braze
Brazil,Brazil
Breadboard,Breadboard
Breadcrumb,Breadcrumb
Breadwinner,Breadwinner
Breeze block,Breeze-block
Breezy,Breezy
Bren,Bren
Brent,Brent
Breton,Breton
Breviary,Breviary
Brew,Brew
Bric A brac,Bric-Ã -brac
Brickbat,Brickbat
Brickie,Brickie
Bridle,Bridle
Brig ,Brig.
Brigantine,Brigantine
Brights,Bright's
Brilliantine,Brilliantine
Brim,Brim
Brindled,Brindled
Brink,Brink
Brinkmanship,Brinkmanship
Briny,Briny
Briquette,Briquette
Brisling,Brisling
Britannia,Britannia
Britannic,Britannic
Broach,Broach
Broadloom,Broadloom
Broadsheet,Broadsheet
Broadside,Broadside
Broadsword,Broadsword
Broil,Broil
Brolly,Brolly
Brom,Bromine
Bromide,Bromide
Bronco,Bronco
Brontosaurus,Brontosaurus
Brood,Brood
Broody,Broody
Bros ,Bros.
Browbeat,Browbeat
Brownie,Brownie
Bruiser,Bruiser
Brunt,Brunt
Brusque,Brusque
Bruxelles,Brussels
Bryony,Bryony
Bs,Bs
Bse,Bse
Bsi,Bsi
Bst,Bst
Bt,Bt
Bt ,Bt.
Bu,Suck
Bu cu,Suckle| Suckling
Bu dap,Outset
Bu lai,Offset
Bua,Harrow
Bua an,Meals
Bua an nhe,Snack
Bua an sang,Breakfast
Bua bai,Haphazard| Indiscriminate
Bua ho menh,Amulet
Bua ngai,Talisman
Bua nua buoi,Brunch
Bua nuoc,Water-hammer
Bua ran,Snake-charmer
Bua ta,Sledgehammer
Bua tiec,Party
Bua toi,Diner| Dinner| Supper
Bua toi hat dau,Pea-souper
Bua trua,Lunch
Bua vuot,Claw-hammer
Bubo,Bubo
Bubonic,Bubonic
Buc,Podium
Buc boi,Vexation| Vexatious| Vexed
Buc thu,Letter
Buc tranh,Painting
Buc tranh tuong,Mural
Buc tuc,Exasperate
Buc tuong da,Stonewall
Buc tuong nho,Figurine
Buc xa,Radiant
Buccaneer,Buccaneer
Buckler,Buckler
Buckram,Buckram
Buckshee,Buckshee
Buckshot,Buckshot
Buddleia,Buddleia
Budge,Budge
Budgerigar,Budgerigar
Budgie,Budgie
Bugbear,Bugbear
Bugger,Bugger
Buggy,Buggy
Bugi,Spark-plug
Bugloss,Bugloss
Bui bam,Dust| Dusty
Bui ban,Dirt
Bui len,Dust-up
Bui vang,Gold-dust
Bulbous,Bulbous
Bulimia,Bulimia
Bull terrier,Bull-terrier
Bullfinch,Bullfinch
Bulls eye,Bull's-eye
Bulrush,Bulrush
Bulwark,Bulwark
Bum bag,Bum-bag
Bumf,Bumf
Bumpkin,Bumpkin
Bun,Mud| Silt| Sludge| Slurry
Bun bun,Mud-slinger
Bun phang,Mud-flat
Bun tau,Vermicelli
Bun xin,Congruous
Bung,Abdomen| Bung| Snap| Ventral
Bung bau,Pot-belly
Bung len,Flare-up| Sprung
Bung phat,Flare
Bung vang,Yellow-belly
Bungalow,Bungalow
Bungee,Bungee
Bunion,Banian| Bunion
Bunker,Bunker
Bunkum,Bunkum
Buoc,Paso| Step| Tie
Buoc ,Step-
Buoc cha me,Step-parent
Buoc chan,Footfall| Footing| Footstep
Buoc chat,Fastening
Buoc deu,March
Buoc di ngo ngao,Goose-step
Buoc ngoat,Turning-point
Buoc ra,Walk-out
Buoc song,Wavelength
Buoc thang,Stepladder
Buoc toi,Accusatory| Accuse| Impeach
Buoi,Grapefruit| Pomelo
Buoi chieu,Afternoon| Forenoon| Pm
Buoi chieu ,P.m.
Buoi hoa nhac,Concert
Buoi sang,Matins| MatinÃ©e| Morning
Buom buom,Butterfly
Buom dem,Moth
Buom ga,Throttle
Buon,Sad
Buon ban,Trade
Buon ban no le,Slave-trade
Buon cuoi,Nauseous
Buon lau,Smuggle
Buon ngu,Drowsy
Buon non,Naevus| Nausea
Buon rau,Sorrowful
Buong,Cabinet| Chamber| Chamber-pot
Buong binh,Stubborn
Buong lai,Cockpit
Buong lai may bay,Flight-deck
Buong tay,Let-up
Buong tha,Disengage
Buong trung,Ovary
Buong xuong,Let-down
Bup be,Doll
Bup be barbie,Barbie
Bupa,Bupa
Bur,Bur
Burble,Burble
Burbot,Burbot
Buret,Buret
Burette,Burette
Burgeon,Burgeon
Burgher,Burgher
Burgle,Burgle
Burgomaster,Burgomaster
Burin,Burin
Burk,Burk
Burlesque,Burlesque
Burnous,Burnous
Burr,Burr
Bursar,Bursar
Bursary,Bursary
Burton,Burton
Busby,Busby
Bush con,Bush-baby
Bushman,Bushman
Busk,Busk
Busmans,Busman's
Bustard,Bustard
But Stress,Buttress
But cam ung,Stylus
But chi,Pencil
But chi mau xanh,Blue-pencil
But choi,Play-pen
But danh,Pseudonym
But danh dau,Highlighter
But doc,Poison-pen
But sap mau,Crayon
Butan,Butane
Butch,Butch
Butter icing,Butter-icing
Buttercup,Buttercup
Butterscotch,Butterscotch
Butty,Butty
Butyl,Butyl
Buu chinh,Postage
Buu dien,Post-office
Buu kien,Package| Parcel| Post
Buu kien ,Post-
Buu thiep,Postcard
Buxom,Buxom
Buzz,Buzz
Buzz word,Buzz-word
Buzzer,Buzzer
Byelorussian,Byelorussian
Byplay,Byplay
Byre,Byre
Byssinosis,Byssinosis
Byte,Byte
Byzantine,Byzantine
C,C
C ,C.
C o,C/o
C p ,C.p.
C v ,C.v.
CPU,Cpu
Ca,Ca| Descant| Fish
Ca ,Ca.
Ca bac,Silverfish
Ca bang chai,Wrasse
Ca bay mau,Guppy
Ca bo,Bonnet
Ca bon,Pounder
Ca cao,Cocoa
Ca chep,Carpus
Ca chim,Plaice
Ca chim lon,Halibut
Ca chinh,Eel
Ca chua,Tomato
Ca com,Anchovy
Ca cua,Sawfish
Ca det,Flat-fish
Ca doi,Lifetime| Mullet
Ca duoi,Stingray
Ca hai,Both| Obe
Ca heo,Dolphin
Ca hoi,Salmon| Trout
Ca hoi da,Rock-salmon
Ca hong,Snapper
Ca kheo,Stilt
Ca kiem,Swordfish
Ca meo,Catfish
Ca minh thai,Pollock
Ca moi,Sardine
Ca ngoi,Complimentary
Ca ngu,Tuna
Ca nhan,Individually| Personally
Ca nhan hoa,Individualize| Personalize
Ca nhong,Barracuda
Ca no,Canoe
Ca phe,CafÃ©| Coffee| Kaffir
Ca ri be,Caribbean
Ca rot,Carrot
Ca ruoi,Fly-fish
Ca sau,Alligator| Crocodile
Ca si,Vocalist
Ca si dan gian,Folk-singer
Ca si nhac si,Singer-songwriter
Ca tam,Sturgeon
Ca thai duong,Sunfish
Ca thien than,Angel-fish
Ca thu,Mackerel
Ca tim,Eggplant
Ca tin,Gullible
Ca trap,Bream
Ca trich,Herring
Ca trich mong bien,Herring-gull
Ca tuyet,Cod| Codfish
Ca vang,Goldfish
Ca vat,Necktie| Tongue-tie
Ca voi,Whale| Whaler
